gameid;gametitle;gamerelease;compname;charname
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Gulliver
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Saharah
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Isabelle
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Villager
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Roald
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Kid Cat
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Punchy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Teddy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Kiki
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Curt
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Jay
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Lolly
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Olivia
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rosie
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Goose
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Stitches
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tammy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Fauna
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Fuchsia
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Lopez
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Goldie
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Molly
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Celia
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Frank
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Keaton
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pierce
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sterling
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Margie
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Lily
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Peewee
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hamlet
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rocco
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Colton
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Kitt
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Melba
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Flip
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Chadder
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Greta
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Penelope
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rod
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Marina
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Octavian
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Zucker
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Blanche
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Cranston
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Flora
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Gladys
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Julia
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Phil
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Phoebe
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Queenie
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sandy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sprocket
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hopper
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Agnes
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Chops
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Kevin
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pancetti
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Truffles
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Bonbon
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Carmen
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Chrissy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Cole
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Francine
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hopkins
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Mira
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;O'Hare
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pippy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Ruby
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Snake
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tiffany
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hornsby
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Merengue
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Renée
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rhonda
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Spike
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Curlos
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Frita
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Muffy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pietro
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Stella
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Timbra
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Vesta
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Wendy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Willow
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Cally
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hazel
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Marshal
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Mint
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Nibbles
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Peanut
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pecan
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Poppy
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Ricky
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sheldon
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sylvana
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Static
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tasha
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Bianca
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Claudia
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Leonardo
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rolf
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rowan
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tybalt
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Kyle
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Lobo
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Skye
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Vivian
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Whitney
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Wolfgang
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Wisp
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Harvey
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Daisy Mae
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Flick
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;C.J.
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Orville
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Wilbur
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Sly
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Annalisa
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Snooty
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Charlise
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Klaus
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Nate
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pinky
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tutu
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Jitters
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Katt
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Purrl
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Patty
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Tipper
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;June
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Pekoe
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Poncho
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Beau
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Diana
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Deirdre
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Erik
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Cherry
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Mac
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Shep
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hans
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Violet
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rodney
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Hippeaux
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Julian
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Roscoe
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Savannah
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Victoria
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Rooney
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Canberra
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Ozzie
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Shari
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Flo
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Caroline
70241;Animal Crossing: New Horizons;2020-03-20;Imagica Digitalscape Co., Ltd.;Audie
71297;Hades;2020-09-17;Supergiant Games;Zeus
71297;Hades;2020-09-17;Supergiant Games;Athena
71297;Hades;2020-09-17;Supergiant Games;Hades
71297;Hades;2020-09-17;Supergiant Games;Poseidon
71297;Hades;2020-09-17;Supergiant Games;Theseus
71297;Hades;2020-09-17;Supergiant Games;Cerberus
71297;Hades;2020-09-17;Supergiant Games;Orpheus
71297;Hades;2020-09-17;Supergiant Games;Thanatos
71297;Hades;2020-09-17;Supergiant Games;Persephone
71297;Hades;2020-09-17;Supergiant Games;Nyx
71297;Hades;2020-09-17;Supergiant Games;Hermes
71297;Hades;2020-09-17;Supergiant Games;Dionysus
71297;Hades;2020-09-17;Supergiant Games;Aphrodite
71297;Hades;2020-09-17;Supergiant Games;Achilles
71297;Hades;2020-09-17;Supergiant Games;Artemis
71297;Hades;2020-09-17;Supergiant Games;Sisyphus
71297;Hades;2020-09-17;Supergiant Games;Hypnos
71297;Hades;2020-09-17;Supergiant Games;Demeter
71297;Hades;2020-09-17;Supergiant Games;Charon
71297;Hades;2020-09-17;Supergiant Games;Asterius
71297;Hades;2020-09-17;Supergiant Games;Megaera
71297;Hades;2020-09-17;Supergiant Games;Alecto
71297;Hades;2020-09-17;Supergiant Games;Tisiphone
71297;Hades;2020-09-17;Supergiant Games;Zagreus
71297;Hades;2020-09-17;Supergiant Games;Patroclus
71297;Hades;2020-09-17;Supergiant Games;Dusa
71297;Hades;2020-09-17;Supergiant Games; Eurydice
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Link
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Yoshi
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Princess Peach
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Kirby
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Wart
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Dr. Wright
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Agahnim
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Wind Fish
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Gohma
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Great Fairy
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Great Moblin
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Marin
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Crazy Tracy
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Prince Richard
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Grezzo;Tarin
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Link
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Yoshi
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Princess Peach
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Kirby
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Wart
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Dr. Wright
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Agahnim
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Wind Fish
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Gohma
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Great Fairy
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Great Moblin
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Marin
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Crazy Tracy
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Prince Richard
72148;The Legend of Zelda: Link's Awakening;2019-09-20;Nintendo EPD;Tarin
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Monolith Software, Inc.;Zelda
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Monolith Software, Inc.;Link
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Monolith Software, Inc.;Ganon
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Nintendo EPD;Zelda
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Nintendo EPD;Link
73813;The Legend of Zelda: Tears of the Kingdom;2023-05-12;Nintendo EPD;Ganon
73841;eFootball PES 2020;2019-09-10;PES Productions;Cristiano Ronaldo
73841;eFootball PES 2020;2019-09-10;PES Productions;Diego Armando Maradona
73841;eFootball PES 2020;2019-09-10;PES Productions;Lionel Messi
73982;Genshin Impact;2020-09-28;miHoYo;Aloy
76344;Bravely Default II;2021-02-26;Square Enix;Seth
76344;Bravely Default II;2021-02-26;Square Enix;Gloria of Musa
76344;Bravely Default II;2021-02-26;Square Enix;Elvis
76344;Bravely Default II;2021-02-26;Square Enix;Adelle
76344;Bravely Default II;2021-02-26;Clay Tech Works;Seth
76344;Bravely Default II;2021-02-26;Clay Tech Works;Gloria of Musa
76344;Bravely Default II;2021-02-26;Clay Tech Works;Elvis
76344;Bravely Default II;2021-02-26;Clay Tech Works;Adelle
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Peter Parker
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Harry Osborn
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Green Goblin
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Kingpin
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Rhino
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;The Tinkerer
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;J. Jonah Jameson
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Miles Morales
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Venom
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Aaron Davis
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Simon Krieger
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Rio Morales
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Ganke Lee
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Rick Mason
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Hailey Cooper
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Gloria Davila
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;Insomniac Games;Howard
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Peter Parker
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Harry Osborn
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Green Goblin
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Kingpin
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Rhino
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;The Tinkerer
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;J. Jonah Jameson
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Miles Morales
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Venom
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Aaron Davis
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Simon Krieger
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Rio Morales
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Ganke Lee
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Rick Mason
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Hailey Cooper
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Gloria Davila
78950;Marvel's Spider-Man: Miles Morales;2020-11-12;PlayStation Studios;Howard
78969;Horizon Forbidden West;2022-02-18;Guerrilla Games;Aloy
